"날짜","Product ID","바코드","SKU ID","SKU 명","벤더아이템 ID","벤더아이템명","로켓프레시","상품카테고리","하위카테고리","세부카테고리","브랜드","매출액(GMV)","판매수량(Units Sold)","반품수량(Return Units)","매입원가(COGS)","AMV","쿠폰 할인가(쿠팡 추가 할인가 제외)","쿠팡 추가 할인가","즉시 할인가","프로모션발생매출액(GMV)","프로모션발생판매수량(Units Sold)","평균판매금액(ASP)","주문건수","주문 고객 수","객단가","구매전환율","PV","정기배송 매출액(SnS GMV)","정기배송 매입원가(SnS COGS)","정기배송 비중(SnS %)","정기배송 판매수량(SnS Units Sold)","정기배송 반품수량(Return Units)","상품평 수","평균 상품 평점"
"20260503","8049297154","8809822424900","46191377","오아 슈퍼젯 핸디팬 미니 무선 휴대용 핸디 핸드 손 선풍기 USB 야외용 캠핑 초강력 손풍기 블랙 OFN-062BK","89928561500","오아 슈퍼젯 휴대용 BLDC 미니 손 선풍기,OFN-062BK,블랙","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","148800.00","6","0","108936.00","148800.00","0.00","0","0.00","0","0","24800.00","6","6","24800.00","2.50","240","0.00","0.00","0","0","0","1","5.0"
"20260503","8099418544","8809822424894","46543317","보아르 다이닝 올 스텐 무선 전기포트 2L 대용량 보온 커피포트","90042937318","보아르 다이닝 올 스텐 무선 전기포트 2L 대용량 보온 커피포트,VPT-008IV","NO","CE","Kitchen Appliance","전기주전자","오아","44800.00","1","0","27307.00","44800.00","0.00","0","0.00","0","0","44800.00","1","1","44800.00","0.71","141","0.00","0.00","0","0","0","0","0.0"
"20260503","8116119385","8809822424917","46550390","오아 터보젯 휴대용 BLDC 초강력 미니 핸디 핸드 손풍기 손 선풍기","90043657764","오아 터보젯 휴대용 BLDC 초강력 미니 핸디 핸드 손풍기 손 선풍기,OFN-057,그레이","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","89600.00","2","0","60678.00","75160.00","1000.00","0","13440.00","89600","2","44800.00","2","2","44800.00","0.65","307","0.00","0.00","0","0","0","0","0.0"
"20260503","8364078626","8809822424672","46671749","오아 에어쿨 핸디 휴대용 미니 급속 냉각 에어컨 손 선풍기 핸드 손풍기 화이트 OFN-055WH","90070439275","오아 에어쿨 핸디 미니 급속 냉각 에어컨 휴대용 선풍기,OFN-055WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","23900.00","1","0","16214.00","23900.00","0.00","0","0.00","0","0","23900.00","1","1","23900.00","0.71","141","0.00","0.00","0","0","0","0","0.0"
"20260503","8121274833","8809822424788","46672233","삼대오백 프로바이오틱스 사과식이섬유 유산균 15g 30캡슐 1박스","90070504899","삼대오백 프로바이오틱스 사과식이섬유 유산균 15g,30정,1개","NO","Food","Healthy food","유산균","삼대오백","89100.00","9","0","62901.00","89100.00","0.00","0","0.00","0","0","9900.00","9","9","9900.00","22.50","40","0.00","0.00","0","0","0","0","0.0"
"20260503","8121282074","8809822423903","46672804","삼대오백 아연 항산화 프로폴리스 올인원 18g 30캡슐 1개","90070532040","삼대오백 아연 항산화 프로폴리스 올인원,30정,1개","NO","Food","Healthy food","프로폴리스","삼대오백","29700.00","3","0","20967.00","29700.00","0.00","0","0.00","0","0","9900.00","3","3","9900.00","7.89","38","0.00","0.00","0","0","0","0","0.0"
"20260503","8128654238","8809822424979","46801171","보아르 모아S3200 공기청정 미니 제습기 무드등 원룸 드레스룸 습기 제거 650ml VDE-009WH","90114273299","보아르 모아S3200 소형 원룸 옷장 욕실 제습기 650ml,VDE-009WH","NO","CE","Seasonal Appliance","제습기","오아","-59800.00","-2","-2","-117754.00","-59800.00","0.00","-300","-3000.00","0","0","0","0","0","0","0","171","0.00","0.00","0","0","0","0","0.0"
"20260503","8135619353","8809822424931","46962408","오아 울트라젯 휴대용 미니 무선 손 선풍기 초강력 저소음 핸디 핸드 캠핑 에어건 손풍기 블랙 OFN-063BK","90143038661","오아 울트라젯 휴대용 BLDC 초강력 무선 미니 핸디 핸드 에어건 손 선풍기,OFN-063BK,블랙","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","88000.00","1","0","57823.00","88000.00","0.00","0","0.00","0","0","88000.00","1","1","88000.00","0.16","643","0.00","0.00","0","0","0","0","0.0"
"20260503","8151071866","8809822424481","47220150","오아 듀얼 랜턴 걸이 캠핑 조명 접이식 스탠드 램프 랜턴 거치대 블랙 1개","90229810246","오아 접이식 듀얼 랜턴 걸이,블랙,1개","NO","Leisure","Outdoor & Camping","헤드랜턴/손전등","오아","57900.00","3","0","35181.00","57900.00","0.00","0","0.00","0","0","19300.00","3","3","19300.00","3.70","81","0.00","0.00","0","0","0","0","0.0"
"20260503","8180687810","8809822425228","47734266","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 레몬 300g 1개","90417356381","삼대오백 헬스부스터 프리워크아웃 월드클래스 레몬,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","448500.00","15","0","252795.00","391600.00","56900.00","0","0.00","59800","2","29900.00","15","15","29900.00","11.45","131","0.00","0.00","0","0","0","0","0.0"
"20260503","8180691080","8809822425204","47734307","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 망고 300g 1개","90417362470","삼대오백 헬스부스터 프리워크아웃 월드클래스 망고,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","239200.00","8","-1","134824.00","239200.00","0.00","0","0.00","0","0","29900.00","9","9","29900.00","8.18","110","0.00","0.00","0","0","0","0","0.0"
"20260503","8156708436","8809822425075","47861038","오아 히트스팟W 미니 손목 무선 EMS 저주파 마사지기 OMS-037BK 블랙","90448054271","오아 히트스팟W 미니 손목 무선 EMS 저주파 마사지기,OMS-037BK,블랙","NO","CE","Health Appliance","마사지기","오아","65800.00","2","-3","46068.00","64800.00","1000.00","0","0.00","32900","1","32900.00","5","4","41125.00","6.17","81","0.00","0.00","0","0","0","1","5.0"
"20260503","8409324207","8809822425136","47936724","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK","90474770123","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W,OHA-032PK,핑크","NO","CE","Beauty Appliance","헤어드라이어","오아","340000.00","5","0","199150.00","314000.00","26000.00","0","0.00","68000","1","68000.00","5","5","68000.00","5.75","87","0.00","0.00","0","0","0","1","5.0"
"20260503","8202253102","8809822424559","48105600","오아 모던 LED 벽시계 S 무소음 디지털 인테리어 탁상 벽걸이 시계 베이지","90543261641","오아 모던 LED 시계 S,베이지","NO","Home","Home Deco","벽시계","오아","233700.00","3","-1","141642.00","233700.00","0.00","0","0.00","0","0","77900.00","4","4","77900.00","1.22","327","0.00","0.00","0","0","0","0","0.0"
"20260503","8211145897","8809822425211","48253690","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 포도 300g 1개","90594756356","삼대오백 헬스부스터 프리워크아웃 월드클래스 포도,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","897000.00","30","-2","505590.00","870000.00","27000.00","0","0.00","29900","1","29900.00","32","31","30864.52","9.22","347","0.00","0.00","0","0","0","1","4.0"
"20260503","8180687810","8809822425259","49118515","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 레몬 700g 1개","90834936257","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 레몬,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","179700.00","3","0","101286.00","179700.00","0.00","0","0.00","0","0","59900.00","3","3","59900.00","6.98","43","0.00","0.00","0","0","0","1","5.0"
"20260503","8266578166","8809822424832","49170124","삼대오백 매시브 그립 헬스 리프팅 스트랩 손목보호대 오리지널 블랙 1세트 S","90843826317","MASSIVE 그립 오리지널 헬스 손목보호대 양손세트,블랙,S,1세트","NO","Leisure","Exercise & Fitness","헬스스트랩","MASSIVE","21900.00","1","0","13532.00","21900.00","0.00","0","0.00","0","0","21900.00","1","1","21900.00","2.22","45","0.00","0.00","0","0","0","0","0.0"
"20260503","8266578166","8809822424849","49170125","삼대오백 매시브 그립 헬스 리프팅 스트랩 손목보호대 오리지널 블랙 1세트 L","90843826334","MASSIVE 그립 오리지널 헬스 스트랩 양손세트,블랙,L,1세트","NO","Leisure","Exercise & Fitness","헬스스트랩","MASSIVE","-21900.00","-1","-1","-13532.00","-21900.00","0.00","0","0.00","0","0","0","0","0","0","0","1","0.00","0.00","0","0","0","0","0.0"
"20260503","8266578166","8809822424856","49170127","삼대오백 매시브 그립 헬스 리프팅 스트랩 손목보호대 오리지널 블랙 1세트 M","90843826349","MASSIVE 그립 오리지널 헬스 손목보호대 양손세트,블랙,M,1세트","NO","Leisure","Exercise & Fitness","헬스스트랩","MASSIVE","131400.00","6","-1","81192.00","89608.00","41792.00","0","0.00","65700","3","21900.00","7","7","21900.00","3.83","183","0.00","0.00","0","0","0","1","5.0"
"20260503","8180691080","8809822425266","49246488","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 망고 700g   1개","90862260412","삼대오백 헬스부스터 프리워크아웃 월드클래스 분말 망고,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","239600.00","4","0","135048.00","239600.00","0.00","0","0.00","0","0","59900.00","4","4","59900.00","5.97","67","0.00","0.00","0","0","0","0","0.0"
"20260503","7966547078","8809822425242","49246675","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 오렌지 700g 1개","90862286155","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 오렌지,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","59900.00","1","0","33762.00","59900.00","0.00","0","0.00","0","0","59900.00","1","1","59900.00","2.86","35","0.00","0.00","0","0","0","0","0.0"
"20260503","8211145897","8809822425273","49247101","삼대오백 프리워크아웃 월드클래스 헬스부스터 분말 포도 700g   1개","90862342145","삼대오백 헬스부스터 프리워크아웃 월드클래스 포도,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","914940.00","17","-2","573954.00","914940.00","0.00","0","0.00","0","0","53820.00","19","19","53820.00","6.44","295","0.00","0.00","0","0","0","0","0.0"
"20260503","8284261333","8809822425105","49473587","오아 O2 미니 원룸 소형 탁상용 공기청정기 아이보리 OA-AP001","90908653351","오아 O2 미니 원룸 소형 탁상용 공기청정기 8㎡,OA-AP001,아이보리","NO","CE","Seasonal Appliance","공기청정기","오아","34800.00","1","0","21199.00","34800.00","0.00","0","0.00","0","0","34800.00","1","1","34800.00","1.85","54","0.00","0.00","0","0","0","0","0.0"
"20260503","8250354626","8809822425020","50153946","보아르 미니 여행용 트래블스티머 다리미 화이트 VIR-008WH","91081181636","보아르 트래블스티머 여행용 미니 초소형 스팀다리미,보아르 트래블스티머,화이트","NO","CE","Living Appliance","스팀다리미","보아르","93900.00","3","-1","57204.00","67900.00","26000.00","0","0.00","31300","1","31300.00","4","3","41733.33","1.53","262","0.00","0.00","0","0","0","0","0.0"
"20260503","8316196500","8809822424986","50154913","보아르 스위프클링 살균 핸디 침구 매트리스 침대 청소기 화이트 VCL-034WH","91138690269","보아르 스위프클링 살균 핸디 침구청소기,화이트,VCL-034WH","NO","CE","Living Appliance","침구청소기","보아르","47800.00","1","0","29116.00","47420.00","0.00","380","0.00","47800","1","47800.00","1","1","47800.00","1.69","59","0.00","0.00","0","0","0","0","0.0"
"20260503","8351238275","8809822425044","50326931","오아 오토 고데기 자동 회전 봉 고대기 40mm 퍼플 OHA-034PU","91146020031","오아 오토 헤어 웨이브 자동 롤러 볼륨고데기 40mm,퍼플,OHA-034PU","NO","CE","Beauty Appliance","고데기/매직기","오아","1205600.00","22","-3","721072.00","1084346.00","120804.00","0","0.00","438400","8","54800.00","25","23","59565.22","2.56","977","0.00","0.00","0","0","0","3","4.7"
"20260503","8341673299","8809822425563","50425564","삼대오백 L글루타민 300 파우더 분말 300g   1개","91110417310","삼대오백 L글루타민 300 파우더 분말,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","119400.00","6","0","72726.00","119400.00","0.00","0","0.00","0","0","19900.00","6","6","19900.00","10.91","55","0.00","0.00","0","0","0","1","4.0"
"20260503","8351330336","R218048390001","50661170","삼대오백 비타민C 1000mg 33g  30정 2박스","91146359642","삼대오백 비타민C 33g,30정,2개","NO","Food","Healthy food","비타민","삼대오백","23600.00","2","0","13302.00","23600.00","0.00","0","0.00","0","0","11800.00","2","2","11800.00","18.18","11","0.00","0.00","0","0","0","0","0.0"
"20260503","8349457672","8809822425297","50709616","오아 에어 핸드 손 마사지기 무선 온열 손목 안마기 화이트 OMSG-009WH","91139320270","오아 에어핸드 무선 온열 손 마사지기,화이트,OMSG-009WH","NO","CE","Health Appliance","마사지기","오아","76000.00","1","0","53556.00","75000.00","0.00","1000","0.00","76000","1","76000.00","1","1","76000.00","1.56","64","0.00","0.00","0","0","0","1","5.0"
"20260503","8349565324","8809822425341","50723598","보아르 슈즈쏙 신발 건조기 휴대용 운동화 소독 살균 관리 냄새제거","91139689474","보아르 슈즈쏙 신발 건조기 휴대용 운동화 소독 살균,VET-127WH,화이트","NO","CE","Living Appliance","의류/신발관리기","보아르","477600.00","12","-3","291684.00","439900.00","35000.00","1200","-1990.00","398000","10","39800.00","14","14","42642.86","2.24","624","0.00","0.00","0","0","0","1","4.0"
"20260503","8349567796","8809822425327","50725354","오아 어깨 찜질기 온열 전기 목 등 찜질 찜질팩 온열기 딥그레이 OMS-033DG","91139697056","오아 온열 전기 목 등 어깨 찜질기,OMS-033DG,딥그레이","NO","CE","Health Appliance","마사지기","오아","382400.00","8","-2","232952.00","332650.00","27000.00","22750","-2390.00","382400","8","47800.00","10","10","47800.00","6.49","154","0.00","0.00","0","0","0","0","0.0"
"20260503","8357626425","8809822425426","50875168","오아 커버넥 무선 목 어깨 온열 마사지기 베이지 OMSG-010BE","91169283958","오아 커버넥 무선 목 어깨 온열 마사지기,베이지,OMSG-010BE","NO","CE","Health Appliance","마사지기","오아","67460.00","1","0","53483.00","67460.00","0.00","0","0.00","0","0","67460.00","1","1","67460.00","7.14","14","0.00","0.00","0","0","0","0","0.0"
"20260503","4382661","8809822425358","51016959","오아 접이식 블루투스 무선 접이식 키보드 메탈그레이 OA-KB100MG","91170356656","오아 접이식 블루투스 무선 접이식 키보드,메탈그레이,OA-KB100MG,제조사축","NO","CE","Computer","키보드","오아","189000.00","5","-2","115155.00","189000.00","0.00","0","0.00","0","0","37800.00","6","6","44100.00","0.98","610","0.00","0.00","0","0","0","0","0.0"
"20260503","8399098479","8809822422067","51898514","오아 듀얼미스트 미니 휴대용 탁상용 무선가습기 베이지  OA-HM048_1","91294637933","오아 듀얼미스트 미니 휴대용 초음파 탁상용 무선가습기,Oa-Hm048_1,베이지","NO","CE","Seasonal Appliance","가습기","오아","89400.00","3","-1","54459.00","89400.00","0.00","0","0.00","0","0","29800.00","4","4","29800.00","6.90","58","0.00","0.00","0","0","0","0","0.0"
"20260503","8403153859","8809487308317","51989601","오아 클린이워터B D F Z 전용 5종 팁세트 1세트 OET-067-OROWH","91307521581","오아 클린이워터B D F Z 전용 5종 팁세트,1세트,OET-067-OROWH","NO","CE","Seasonal Appliance","욕실가전 엑세서리","오아","23700.00","3","0","16263.00","23700.00","0.00","0","0.00","0","0","7900.00","3","3","7900.00","8.57","35","0.00","0.00","0","0","0","1","4.0"
"20260503","8409324207","8809822425549","52162444","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 베이지 OHA-032BE 1600W","91329099785","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W,OHA-032BE,베이지","NO","CE","Beauty Appliance","헤어드라이어","오아","1360000.00","20","-1","789440.00","1359000.00","1000.00","0","0.00","68000","1","68000.00","21","21","68000.00","3.70","568","0.00","0.00","0","0","0","0","0.0"
